Data Table for Total Cases - Kansas
Date generated: Mon Sep 27 2021 02:31:00 GMT-0500 (Central Daylight Time)
State,Date,Total Cases
Kansas,Mar 21 2021,299510
Kansas,Mar 20 2021,299510
Kansas,Mar 19 2021,299510
Kansas,Mar 18 2021,298904
Kansas,Mar 17 2021,298904
Kansas,Mar 16 2021,298218
Kansas,Mar 15 2021,298218
Kansas,Mar 14 2021,297748
Kansas,Mar 13 2021,297748
Kansas,Mar 12 2021,297748
Kansas,Mar 11 2021,297229
Kansas,Mar 10 2021,297229
Kansas,Mar  9 2021,296451
Kansas,Mar  8 2021,296451
Kansas,Mar  7 2021,295861
Kansas,Mar  6 2021,295861
Kansas,Mar  5 2021,295861
Kansas,Mar  4 2021,295109
Kansas,Mar  3 2021,295109
Kansas,Mar  2 2021,294302
Kansas,Mar  1 2021,294302
Kansas,Feb 28 2021,293663
Kansas,Feb 27 2021,293663
Kansas,Feb 26 2021,293663
Kansas,Feb 25 2021,292837
Kansas,Feb 24 2021,292837
Kansas,Feb 23 2021,291715
Kansas,Feb 22 2021,291715
Kansas,Feb 21 2021,290832
Kansas,Feb 20 2021,290832
Kansas,Feb 19 2021,290832
Kansas,Feb 18 2021,288717
Kansas,Feb 17 2021,288717
Kansas,Feb 16 2021,287450
Kansas,Feb 15 2021,287450
Kansas,Feb 14 2021,286102
Kansas,Feb 13 2021,286102
Kansas,Feb 12 2021,286102
Kansas,Feb 11 2021,284894
Kansas,Feb 10 2021,284894
Kansas,Feb  9 2021,282960
Kansas,Feb  8 2021,282960
Kansas,Feb  7 2021,281562
Kansas,Feb  6 2021,281562
Kansas,Feb  5 2021,281562
Kansas,Feb  4 2021,278915
Kansas,Feb  3 2021,278915
Kansas,Feb  2 2021,276668
Kansas,Feb  1 2021,276668
Kansas,Jan 31 2021,274685
Kansas,Jan 30 2021,274685
Kansas,Jan 29 2021,274685
Kansas,Jan 28 2021,272517
Kansas,Jan 27 2021,272517
Kansas,Jan 26 2021,269255
Kansas,Jan 25 2021,269255
Kansas,Jan 24 2021,266653
Kansas,Jan 23 2021,266653
Kansas,Jan 22 2021,266653
Kansas,Jan 21 2021,263412
Kansas,Jan 20 2021,263412
Kansas,Jan 19 2021,259822
Kansas,Jan 18 2021,259822
Kansas,Jan 17 2021,256134
Kansas,Jan 16 2021,256134
Kansas,Jan 15 2021,256134
Kansas,Jan 14 2021,252041
Kansas,Jan 13 2021,252041
Kansas,Jan 12 2021,247502
Kansas,Jan 11 2021,247502
Kansas,Jan 10 2021,242322
Kansas,Jan  9 2021,242322
Kansas,Jan  8 2021,242322
Kansas,Jan  7 2021,236818
Kansas,Jan  6 2021,236818
Kansas,Jan  5 2021,231317
Kansas,Jan  4 2021,231317
Kansas,Jan  3 2021,227745
Kansas,Jan  2 2021,227745
Kansas,Jan  1 2021,227745
Kansas,Dec 31 2020,222433
Kansas,Dec 30 2020,222433
Kansas,Dec 29 2020,216062
Kansas,Dec 28 2020,216062
Kansas,Dec 27 2020,209689
Kansas,Dec 26 2020,209689
Kansas,Dec 25 2020,209689
Kansas,Dec 24 2020,209689
Kansas,Dec 23 2020,209689
Kansas,Dec 22 2020,204600
Kansas,Dec 21 2020,204600
Kansas,Dec 20 2020,200426
Kansas,Dec 19 2020,200426
Kansas,Dec 18 2020,200426
Kansas,Dec 17 2020,194569
Kansas,Dec 16 2020,194569
Kansas,Dec 15 2020,190018
Kansas,Dec 14 2020,190018
Kansas,Dec 13 2020,185294
Kansas,Dec 12 2020,185294
Kansas,Dec 11 2020,185294
Kansas,Dec 10 2020,179803
Kansas,Dec  9 2020,179803
Kansas,Dec  8 2020,174025
Kansas,Dec  7 2020,174025
Kansas,Dec  6 2020,168295
Kansas,Dec  5 2020,168386
Kansas,Dec  4 2020,168295
Kansas,Dec  3 2020,162061
Kansas,Dec  2 2020,162061
Kansas,Dec  1 2020,157446
Kansas,Nov 30 2020,157446
Kansas,Nov 29 2020,153021
Kansas,Nov 28 2020,153021
Kansas,Nov 27 2020,153021
Kansas,Nov 26 2020,147797
Kansas,Nov 25 2020,147797
Kansas,Nov 24 2020,142059
Kansas,Nov 23 2020,142059
Kansas,Nov 22 2020,134533
Kansas,Nov 21 2020,134533
Kansas,Nov 20 2020,134533
Kansas,Nov 19 2020,128594
Kansas,Nov 18 2020,128594
Kansas,Nov 17 2020,122741
Kansas,Nov 16 2020,122741
Kansas,Nov 15 2020,115507
Kansas,Nov 14 2020,115507
Kansas,Nov 13 2020,115507
Kansas,Nov 12 2020,109225
Kansas,Nov 11 2020,109225
Kansas,Nov 10 2020,103553
Kansas,Nov  9 2020,103553
Kansas,Nov  8 2020,97633
Kansas,Nov  7 2020,97633
Kansas,Nov  6 2020,97633
Kansas,Nov  5 2020,92215
Kansas,Nov  4 2020,92215
Kansas,Nov  3 2020,89277
Kansas,Nov  2 2020,89277
Kansas,Nov  1 2020,85181
Kansas,Oct 31 2020,85181
Kansas,Oct 30 2020,85181
Kansas,Oct 29 2020,82045
Kansas,Oct 28 2020,82045
Kansas,Oct 27 2020,78676
Kansas,Oct 26 2020,78676
Kansas,Oct 25 2020,76230
Kansas,Oct 24 2020,76230
Kansas,Oct 23 2020,76230
Kansas,Oct 22 2020,74456
Kansas,Oct 21 2020,74456
Kansas,Oct 20 2020,72968
Kansas,Oct 19 2020,72968
Kansas,Oct 18 2020,70855
Kansas,Oct 17 2020,70855
Kansas,Oct 16 2020,70855
Kansas,Oct 15 2020,69155
Kansas,Oct 14 2020,69155
Kansas,Oct 13 2020,67862
Kansas,Oct 12 2020,67862
Kansas,Oct 11 2020,65807
Kansas,Oct 10 2020,65807
Kansas,Oct  9 2020,65807
Kansas,Oct  8 2020,63952
Kansas,Oct  7 2020,63952
Kansas,Oct  6 2020,62708
Kansas,Oct  5 2020,62708
Kansas,Oct  4 2020,61111
Kansas,Oct  3 2020,61111
Kansas,Oct  2 2020,61111
Kansas,Oct  1 2020,59749
Kansas,Sep 30 2020,59749
Kansas,Sep 29 2020,58629
Kansas,Sep 28 2020,58629
Kansas,Sep 27 2020,56592
Kansas,Sep 26 2020,56592
Kansas,Sep 25 2020,56592
Kansas,Sep 24 2020,55226
Kansas,Sep 23 2020,55226
Kansas,Sep 22 2020,53959
Kansas,Sep 21 2020,53959
Kansas,Sep 20 2020,52285
Kansas,Sep 19 2020,52285
Kansas,Sep 18 2020,52285
Kansas,Sep 17 2020,50870
Kansas,Sep 16 2020,50870
Kansas,Sep 15 2020,49899
Kansas,Sep 14 2020,49899
Kansas,Sep 13 2020,48386
Kansas,Sep 12 2020,48386
Kansas,Sep 11 2020,48386
Kansas,Sep 10 2020,47410
Kansas,Sep  9 2020,47410
Kansas,Sep  8 2020,46914
Kansas,Sep  7 2020,46914
Kansas,Sep  6 2020,45220
Kansas,Sep  5 2020,45220
Kansas,Sep  4 2020,45220
Kansas,Sep  3 2020,43940
Kansas,Sep  2 2020,43940
Kansas,Sep  1 2020,42612
Kansas,Aug 31 2020,42612
Kansas,Aug 30 2020,41048
Kansas,Aug 29 2020,41048
Kansas,Aug 28 2020,41048
Kansas,Aug 27 2020,39937
Kansas,Aug 26 2020,39937
Kansas,Aug 25 2020,38401
Kansas,Aug 24 2020,38401
Kansas,Aug 23 2020,36856
Kansas,Aug 22 2020,36856
Kansas,Aug 21 2020,36856
Kansas,Aug 20 2020,35890
Kansas,Aug 19 2020,35890
Kansas,Aug 18 2020,35167
Kansas,Aug 17 2020,35167
Kansas,Aug 16 2020,33885
Kansas,Aug 15 2020,33885
Kansas,Aug 14 2020,33885
Kansas,Aug 13 2020,32547
Kansas,Aug 12 2020,32547
Kansas,Aug 11 2020,31730
Kansas,Aug 10 2020,31730
Kansas,Aug  9 2020,30638
Kansas,Aug  8 2020,30638
Kansas,Aug  7 2020,30638
Kansas,Aug  6 2020,29717
Kansas,Aug  5 2020,29717
Kansas,Aug  4 2020,28876
Kansas,Aug  3 2020,28876
Kansas,Aug  2 2020,27812
Kansas,Aug  1 2020,27812
Kansas,Jul 31 2020,27812
Kansas,Jul 30 2020,26870
Kansas,Jul 29 2020,26870
Kansas,Jul 28 2020,26172
Kansas,Jul 27 2020,26172
Kansas,Jul 26 2020,25109
Kansas,Jul 25 2020,25109
Kansas,Jul 24 2020,25109
Kansas,Jul 23 2020,24104
Kansas,Jul 22 2020,24104
Kansas,Jul 21 2020,23334
Kansas,Jul 20 2020,23334
Kansas,Jul 19 2020,21965
Kansas,Jul 18 2020,21965
Kansas,Jul 17 2020,21965
Kansas,Jul 16 2020,20933
Kansas,Jul 15 2020,20933
Kansas,Jul 14 2020,20058
Kansas,Jul 13 2020,20058
Kansas,Jul 12 2020,18611
Kansas,Jul 11 2020,18611
Kansas,Jul 10 2020,18611
Kansas,Jul  9 2020,17618
Kansas,Jul  8 2020,17618
Kansas,Jul  7 2020,16901
Kansas,Jul  6 2020,16901
Kansas,Jul  5 2020,15919
Kansas,Jul  4 2020,15919
Kansas,Jul  3 2020,15919
Kansas,Jul  2 2020,14990
Kansas,Jul  1 2020,14990
Kansas,Jun 30 2020,14443
Kansas,Jun 29 2020,14443
Kansas,Jun 28 2020,13538
Kansas,Jun 27 2020,13538
Kansas,Jun 26 2020,13538
Kansas,Jun 25 2020,12970
Kansas,Jun 24 2020,12970
Kansas,Jun 23 2020,12465
Kansas,Jun 22 2020,12465
Kansas,Jun 21 2020,12059
Kansas,Jun 20 2020,12059
Kansas,Jun 19 2020,12059
Kansas,Jun 18 2020,11681
Kansas,Jun 17 2020,11681
Kansas,Jun 16 2020,11419
Kansas,Jun 15 2020,11419
Kansas,Jun 14 2020,11047
Kansas,Jun 13 2020,11047
Kansas,Jun 12 2020,11047
Kansas,Jun 11 2020,10812
Kansas,Jun 10 2020,10812
Kansas,Jun  9 2020,10650
Kansas,Jun  8 2020,10650
Kansas,Jun  7 2020,10393
Kansas,Jun  6 2020,10393
Kansas,Jun  5 2020,10393
Kansas,Jun  4 2020,10170
Kansas,Jun  3 2020,10170
Kansas,Jun  2 2020,10011
Kansas,Jun  1 2020,10011
Kansas,May 31 2020,9719
Kansas,May 30 2020,9719
Kansas,May 29 2020,9719
Kansas,May 28 2020,9337
Kansas,May 27 2020,9337
Kansas,May 26 2020,9218
Kansas,May 25 2020,9218
Kansas,May 24 2020,8958
Kansas,May 23 2020,8958
Kansas,May 22 2020,8958
Kansas,May 21 2020,8539
Kansas,May 20 2020,8539
Kansas,May 19 2020,8340
Kansas,May 18 2020,8340
Kansas,May 17 2020,7886
Kansas,May 16 2020,7886
Kansas,May 15 2020,7886
Kansas,May 14 2020,7468
Kansas,May 13 2020,7468
Kansas,May 12 2020,7116
Kansas,May 11 2020,7116
Kansas,May 10 2020,6984
Kansas,May  9 2020,6751
Kansas,May  8 2020,6501
Kansas,May  7 2020,6144
Kansas,May  6 2020,5734
Kansas,May  5 2020,5458
Kansas,May  4 2020,5245
Kansas,May  3 2020,5030
Kansas,May  2 2020,4746
Kansas,May  1 2020,4449
Kansas,Apr 30 2020,4238
Kansas,Apr 29 2020,3738
Kansas,Apr 28 2020,3491
Kansas,Apr 27 2020,3328
Kansas,Apr 26 2020,3174
Kansas,Apr 25 2020,3056
Kansas,Apr 24 2020,2777
Kansas,Apr 23 2020,2482
Kansas,Apr 22 2020,2211
Kansas,Apr 21 2020,2025
Kansas,Apr 20 2020,1986
Kansas,Apr 19 2020,1849
Kansas,Apr 18 2020,1811
Kansas,Apr 17 2020,1760
Kansas,Apr 16 2020,1588
Kansas,Apr 15 2020,1494
Kansas,Apr 14 2020,1477
Kansas,Apr 13 2020,1376
Kansas,Apr 12 2020,1377
Kansas,Apr 11 2020,1279
Kansas,Apr 10 2020,1241
Kansas,Apr  9 2020,1106
Kansas,Apr  8 2020,1076
Kansas,Apr  7 2020,900
Kansas,Apr  6 2020,845
Kansas,Apr  5 2020,813
Kansas,Apr  4 2020,698
Kansas,Apr  3 2020,620
Kansas,Apr  2 2020,552
Kansas,Apr  1 2020,482
Kansas,Mar 31 2020,428
Kansas,Mar 30 2020,368
Kansas,Mar 29 2020,319
Kansas,Mar 28 2020,261
Kansas,Mar 27 2020,202
Kansas,Mar 26 2020,168
Kansas,Mar 25 2020,98
Kansas,Mar 24 2020,98
Kansas,Mar 23 2020,82
Kansas,Mar 22 2020,64
Kansas,Mar 21 2020,55
Kansas,Mar 20 2020,44
Kansas,Mar 19 2020,35
Kansas,Mar 18 2020,21
Kansas,Mar 17 2020,16
Kansas,Mar 16 2020,11
Kansas,Mar 15 2020,8
Kansas,Mar 14 2020,7
Kansas,Mar 13 2020,6
Kansas,Mar 12 2020,4
Kansas,Mar 11 2020,1
Kansas,Mar 10 2020,1
Kansas,Mar  9 2020,1
Kansas,Mar  8 2020,1
Kansas,Mar  7 2020,0
Kansas,Mar  6 2020,0
Kansas,Mar  5 2020,0
Kansas,Mar  4 2020,0
Kansas,Mar  3 2020,0
Kansas,Mar  2 2020,0
Kansas,Mar  1 2020,0
Kansas,Feb 29 2020,0
Kansas,Feb 28 2020,0
Kansas,Feb 27 2020,0
Kansas,Feb 26 2020,0
Kansas,Feb 25 2020,0
Kansas,Feb 24 2020,0
Kansas,Feb 23 2020,0
Kansas,Feb 22 2020,0
Kansas,Feb 21 2020,0
Kansas,Feb 20 2020,0
Kansas,Feb 19 2020,0
Kansas,Feb 18 2020,0
Kansas,Feb 17 2020,0
Kansas,Feb 16 2020,0
Kansas,Feb 15 2020,0
Kansas,Feb 14 2020,0
Kansas,Feb 13 2020,0
Kansas,Feb 12 2020,0
Kansas,Feb 11 2020,0
Kansas,Feb 10 2020,0
Kansas,Feb  9 2020,0
Kansas,Feb  8 2020,0
Kansas,Feb  7 2020,0
Kansas,Feb  6 2020,0
Kansas,Feb  5 2020,0
Kansas,Feb  4 2020,0
Kansas,Feb  3 2020,0
Kansas,Feb  2 2020,0
Kansas,Feb  1 2020,0
Kansas,Jan 31 2020,0
Kansas,Jan 30 2020,0
Kansas,Jan 29 2020,0
Kansas,Jan 28 2020,0
Kansas,Jan 27 2020,0
Kansas,Jan 26 2020,0
Kansas,Jan 25 2020,0
Kansas,Jan 24 2020,0
Kansas,Jan 23 2020,0
